step,scenario,avg_income,idle_rate,movement_rate,matching_rate,congestion_frequency,avg_heatmap,recent_payoff_mean,avg_queue,expired_orders,rider_concentration_hhi,strategy_conservative,strategy_imitator,strategy_crowd_avoider,strategy_explorer
57,demand_only,6.015,0.33999999999999997,0.585,0.5892857142857143,0.35,0.25666666666666665,5.786408621511348,0.92,22.0,0.01545,0.255,0.235,0.23,0.28
58,demand_only,5.69,0.375,0.56,0.6313131313131313,0.45,0.26799999999999996,5.767126897209078,0.73,28.0,0.0149,0.25,0.26,0.26,0.23
59,demand_only,6.77,0.26,0.63,0.6379310344827587,0.35,0.30000000000000004,5.967701517767262,0.84,21.0,0.0139,0.195,0.175,0.27,0.36
60,demand_only,6.18,0.32499999999999996,0.57,0.6136363636363636,0.34,0.3725,6.01016121421381,0.85,13.0,0.015649999999999997,0.21,0.265,0.26,0.265
61,demand_only,6.275,0.31499999999999995,0.575,0.6199095022624435,0.35,0.26666666666666666,6.06312897137105,0.84,24.0,0.016600000000000004,0.19,0.23,0.295,0.285
62,demand_only,5.63,0.38,0.57,0.6424870466321243,0.45,0.266,5.9765031770968395,0.69,24.0,0.014450000000000001,0.23,0.29,0.225,0.255
63,demand_only,6.05,0.33499999999999996,0.6,0.6855670103092784,0.37,0.28600000000000003,5.991202541677471,0.61,18.0,0.014100000000000001,0.25,0.245,0.245,0.26
64,demand_only,5.305,0.405,0.645,0.6502732240437158,0.4,0.28,5.853962033341977,0.64,18.0,0.01485,0.19,0.295,0.225,0.29
65,demand_only,5.315,0.405,0.635,0.6040609137055838,0.4,0.298,5.7461696266735816,0.78,16.0,0.0158,0.23,0.345,0.205,0.22
66,demand_only,5.77,0.36,0.63,0.6305418719211823,0.38,0.282,5.7509357013388644,0.75,16.0,0.014549999999999999,0.19,0.29,0.27,0.25
67,demand_only,6.42,0.29500000000000004,0.63,0.6438356164383562,0.41,0.32800000000000007,5.884748561071093,0.78,20.0,0.013150000000000002,0.215,0.26,0.25,0.275
68,demand_only,5.365,0.405,0.585,0.6296296296296297,0.44,0.3,5.7807988488568745,0.7,9.0,0.01525,0.25,0.23,0.265,0.255
69,demand_only,5.615,0.38,0.585,0.6326530612244898,0.42,0.30200000000000005,5.747639079085499,0.72,25.0,0.014150000000000001,0.26,0.215,0.255,0.27
70,demand_only,6.34,0.31000000000000005,0.56,0.575,0.33,0.3580000000000001,5.8661112632684,1.02,11.0,0.014350000000000003,0.24,0.29,0.23,0.24
71,demand_only,6.8,0.265,0.55,0.6150627615062761,0.28,0.316,6.052889010614721,0.92,21.0,0.014850000000000002,0.215,0.225,0.27,0.29
72,demand_only,6.855,0.25,0.645,0.6607929515418502,0.33,0.32,6.213311208491775,0.77,25.0,0.01465,0.17,0.295,0.265,0.27
73,demand_only,5.98,0.345,0.57,0.6359223300970874,0.41,0.365,6.166648966793421,0.75,17.0,0.014849999999999999,0.28,0.23,0.215,0.275
74,demand_only,5.19,0.42000000000000004,0.61,0.6137566137566137,0.42,0.276,5.971319173434738,0.73,24.0,0.0151,0.22,0.24,0.225,0.315
75,demand_only,5.555,0.385,0.595,0.6275510204081632,0.43,0.2333333333333333,5.88805533874779,0.73,17.0,0.014999999999999996,0.245,0.265,0.205,0.285
76,demand_only,6.22,0.31499999999999995,0.63,0.6462264150943396,0.33,0.31399999999999995,5.954444270998233,0.75,18.0,0.014900000000000004,0.245,0.265,0.205,0.285
77,demand_only,5.38,0.405,0.57,0.601010101010101,0.44,0.28200000000000003,5.839555416798586,0.79,18.0,0.01505,0.285,0.265,0.205,0.245
78,demand_only,5.235,0.42500000000000004,0.515,0.5808080808080808,0.39,0.2333333333333333,5.71864433343887,0.83,21.0,0.01635,0.23,0.255,0.255,0.26
79,demand_only,5.665,0.375,0.585,0.6067961165048543,0.38,0.30199999999999994,5.707915466751096,0.81,28.0,0.014750000000000001,0.285,0.28,0.23,0.205
80,demand_only,5.975,0.33999999999999997,0.625,0.6139534883720931,0.38,0.296,5.761332373400876,0.83,14.0,0.01575,0.23,0.28,0.205,0.285
81,demand_only,6.14,0.32999999999999996,0.56,0.6473429951690821,0.37,0.29400000000000004,5.837065898720701,0.73,23.0,0.0155,0.26,0.25,0.215,0.275
82,demand_only,5.58,0.385,0.57,0.5970873786407767,0.44,0.24833333333333332,5.785652718976562,0.83,16.0,0.0154,0.245,0.245,0.205,0.305
83,demand_only,5.62,0.38,0.58,0.6492146596858639,0.43,0.17999999999999994,5.75252217518125,0.67,18.0,0.01505,0.205,0.3,0.25,0.245
84,demand_only,5.89,0.35,0.61,0.6161137440758294,0.35,0.26666666666666666,5.7800177401449995,0.81,16.0,0.01555,0.275,0.235,0.205,0.285
